Title,Name,Link
My Blind Brother,My Blind Brother,/wiki/My_Blind_Brother
Neighbors 2: Sorority Rising,Neighbors 2: Sorority Rising,/wiki/Neighbors_2:_Sorority_Rising
Nerdland,Nerdland,/wiki/Nerdland
Norm of the North,Norm of the North,/wiki/Norm_of_the_North
Office Christmas Party,Office Christmas Party,/wiki/Office_Christmas_Party
Pee-wee's Big Holiday,Pee-wee's Big Holiday,/wiki/Pee-wee%27s_Big_Holiday
The Perfect Match,The Perfect Match (2016 film),/wiki/The_Perfect_Match_(2016_film)
The Ridiculous 6,The Ridiculous 6,/wiki/The_Ridiculous_6
Sausage Party,Sausage Party,/wiki/Sausage_Party
The Secret Life of Pets,The Secret Life of Pets,/wiki/The_Secret_Life_of_Pets
Sing,Sing (2016 American film),/wiki/Sing_(2016_American_film)
Storks,Storks (film),/wiki/Storks_(film)
Trolls,Trolls (film),/wiki/Trolls_(film)
True Memoirs of an International Assassin,True Memoirs of an International Assassin,/wiki/True_Memoirs_of_an_International_Assassin
War Dogs,War Dogs (2016 film),/wiki/War_Dogs_(2016_film)
Why Him?,Why Him?,/wiki/Why_Him%3F
Zoolander 2,Zoolander 2,/wiki/Zoolander_2
Zootopia,Zootopia,/wiki/Zootopia
Baby Driver,Baby Driver,/wiki/Baby_Driver
The Babysitter,The Babysitter (2017 film),/wiki/The_Babysitter_(2017_film)
A Bad Moms Christmas,A Bad Moms Christmas,/wiki/A_Bad_Moms_Christmas
Baywatch,Baywatch (film),/wiki/Baywatch_(film)
The Big Sick,The Big Sick,/wiki/The_Big_Sick
Boo 2! A Madea Halloween,Boo 2! A Madea Halloween,/wiki/Boo_2!_A_Madea_Halloween
The Boss Baby,The Boss Baby,/wiki/The_Boss_Baby
Captain Underpants: The First Epic Movie,Captain Underpants: The First Epic Movie,/wiki/Captain_Underpants:_The_First_Epic_Movie
Cars 3,Cars 3,/wiki/Cars_3
CHiPs,CHiPs (film),/wiki/CHiPs_(film)
Coco,Coco (2017 film),/wiki/Coco_(2017_film)
Daddy's Home 2,Daddy's Home 2,/wiki/Daddy%27s_Home_2
Dean,Dean (film),/wiki/Dean_(film)
Despicable Me 3,Despicable Me 3,/wiki/Despicable_Me_3
Diary of a Wimpy Kid: The Long Haul,Diary of a Wimpy Kid: The Long Haul (film),/wiki/Diary_of_a_Wimpy_Kid:_The_Long_Haul_(film)
A Dog's Purpose,A Dog's Purpose (film),/wiki/A_Dog%27s_Purpose_(film)
The Emoji Movie,The Emoji Movie,/wiki/The_Emoji_Movie
Father Figures,Father Figures,/wiki/Father_Figures
Ferdinand,Ferdinand (film),/wiki/Ferdinand_(film)
Fist Fight,Fist Fight (film),/wiki/Fist_Fight_(film)
Girls Trip,Girls Trip,/wiki/Girls_Trip
Going in Style,Going in Style (2017 film),/wiki/Going_in_Style_(2017_film)
Happy Death Day,Happy Death Day,/wiki/Happy_Death_Day
The House,The House (2017 film),/wiki/The_House_(2017_film)
How to Be a Latin Lover,How to Be a Latin Lover,/wiki/How_to_Be_a_Latin_Lover
"I, Tonya","I, Tonya","/wiki/I,_Tonya"
Jumanji: Welcome to the Jungle,Jumanji: Welcome to the Jungle,/wiki/Jumanji:_Welcome_to_the_Jungle
Kingsman: The Golden Circle,Kingsman: The Golden Circle,/wiki/Kingsman:_The_Golden_Circle
The Lego Batman Movie,The Lego Batman Movie,/wiki/The_Lego_Batman_Movie
Little Evil,Little Evil,/wiki/Little_Evil
The Lovers,The Lovers (2017 film),/wiki/The_Lovers_(2017_film)
Monster Trucks,Monster Trucks (film),/wiki/Monster_Trucks_(film)
My Entire High School Sinking Into the Sea,My Entire High School Sinking Into the Sea,/wiki/My_Entire_High_School_Sinking_Into_the_Sea
Naked,Naked (2017 film),/wiki/Naked_(2017_film)
Pitch Perfect 3,Pitch Perfect 3,/wiki/Pitch_Perfect_3
Rough Night,Rough Night,/wiki/Rough_Night
Sandy Wexler,Sandy Wexler,/wiki/Sandy_Wexler
Smurfs: The Lost Village,Smurfs: The Lost Village,/wiki/Smurfs:_The_Lost_Village
Snatched,Snatched (2017 film),/wiki/Snatched_(2017_film)
Wilson,Wilson (2017 film),/wiki/Wilson_(2017_film)
Action Point,Action Point,/wiki/Action_Point
Alex Strangelove,Alex Strangelove,/wiki/Alex_Strangelove
Blockers,Blockers (film),/wiki/Blockers_(film)
Blindspotting,Blindspotting,/wiki/Blindspotting
Book Club,Book Club (film),/wiki/Book_Club_(film)
Boundaries,Boundaries (2018 film),/wiki/Boundaries_(2018_film)
Bumblebee,Bumblebee (film),/wiki/Bumblebee_(film)
Can You Ever Forgive Me?,Can You Ever Forgive Me? (film),/wiki/Can_You_Ever_Forgive_Me%3F_(film)
The Christmas Chronicles,The Christmas Chronicles,/wiki/The_Christmas_Chronicles
Christopher Robin,Christopher Robin (film),/wiki/Christopher_Robin_(film)
Crazy Rich Asians,Crazy Rich Asians (film),/wiki/Crazy_Rich_Asians_(film)
Deadpool 2,Deadpool 2,/wiki/Deadpool_2
Game Night,Game Night (film),/wiki/Game_Night_(film)
Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,/wiki/Goosebumps_2:_Haunted_Halloween
The Grinch,The Grinch (film),/wiki/The_Grinch_(film)
Gringo,Gringo (2018 film),/wiki/Gringo_(2018_film)
The Happytime Murders,The Happytime Murders,/wiki/The_Happytime_Murders
Holmes and Watson,Holmes and Watson,/wiki/Holmes_and_Watson
Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,/wiki/Hotel_Transylvania_3:_Summer_Vacation
Ibiza,Ibiza (film),/wiki/Ibiza_(film)
I Feel Pretty,I Feel Pretty (film),/wiki/I_Feel_Pretty_(film)
Incredibles 2,Incredibles 2,/wiki/Incredibles_2
Instant Family,Instant Family,/wiki/Instant_Family
Johnny English Strikes Again,Johnny English Strikes Again,/wiki/Johnny_English_Strikes_Again
"Juliet, Naked","Juliet, Naked (film)","/wiki/Juliet,_Naked_(film)"
The Kissing Booth,The Kissing Booth,/wiki/The_Kissing_Booth
Life of the Party,Life of the Party (2018 film),/wiki/Life_of_the_Party_(2018_film)
Like Father,Like Father,/wiki/Like_Father
"Love, Simon","Love, Simon","/wiki/Love,_Simon"
Mamma Mia! Here We Go Again,Mamma Mia! Here We Go Again,/wiki/Mamma_Mia!_Here_We_Go_Again
Mary Poppins Returns,Mary Poppins Returns,/wiki/Mary_Poppins_Returns
Nappily Ever After,Nappily Ever After,/wiki/Nappily_Ever_After
Night School,Night School (2018 film),/wiki/Night_School_(2018_film)
Nobody's Fool,Nobody's Fool (2018 film),/wiki/Nobody%27s_Fool_(2018_film)
The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,/wiki/The_Nutcracker_and_the_Four_Realms
The Oath,The Oath (2018 film),/wiki/The_Oath_(2018_film)
Ocean's 8,Ocean's 8,/wiki/Ocean%27s_8
Overboard,Overboard (2018 film),/wiki/Overboard_(2018_film)
Paddington 2,Paddington 2,/wiki/Paddington_2
The Princess Switch,The Princess Switch,/wiki/The_Princess_Switch
Ralph Breaks the Internet,Ralph Breaks the Internet,/wiki/Ralph_Breaks_the_Internet
Second Act,Second Act (film),/wiki/Second_Act_(film)
Set It Up,Set It Up,/wiki/Set_It_Up
Sherlock Gnomes,Sherlock Gnomes,/wiki/Sherlock_Gnomes
Show Dogs,Show Dogs,/wiki/Show_Dogs
The Spy Who Dumped Me,The Spy Who Dumped Me,/wiki/The_Spy_Who_Dumped_Me
Sierra Burgess Is a Loser,Sierra Burgess Is a Loser,/wiki/Sierra_Burgess_Is_a_Loser
Super Troopers 2,Super Troopers 2,/wiki/Super_Troopers_2
Tag,Tag (2018 film),/wiki/Tag_(2018_film)
Teen Titans Go! To the Movies,Teen Titans Go! To the Movies,/wiki/Teen_Titans_Go!_To_the_Movies
To All the Boys I've Loved Before,To All the Boys I've Loved Before (film),/wiki/To_All_the_Boys_I%27ve_Loved_Before_(film)
Tully,Tully (2018 film),/wiki/Tully_(2018_film)
Uncle Drew,Uncle Drew,/wiki/Uncle_Drew
The Week Of,The Week Of,/wiki/The_Week_Of
When We First Met,When We First Met,/wiki/When_We_First_Met
Abominable,Abominable (2019 film),/wiki/Abominable_(2019_film)
The Addams Family,The Addams Family (2019 film),/wiki/The_Addams_Family_(2019_film)
Aladdin,Aladdin (2019 film),/wiki/Aladdin_(2019_film)
Always Be My Maybe,Always Be My Maybe (2019 film),/wiki/Always_Be_My_Maybe_(2019_film)
The Angry Birds Movie 2,The Angry Birds Movie 2,/wiki/The_Angry_Birds_Movie_2
Always Be My Maybe,Always Be My Maybe (2019 film),/wiki/Always_Be_My_Maybe_(2019_film)
Booksmart,Booksmart (film),/wiki/Booksmart_(film)
Brittany Runs a Marathon,Brittany Runs a Marathon,/wiki/Brittany_Runs_a_Marathon
Cats,Cats (2019 film),/wiki/Cats_(2019_film)
Dumbo,Dumbo (2019 film),/wiki/Dumbo_(2019_film)
Fighting with My Family,Fighting with My Family,/wiki/Fighting_with_My_Family
Frozen II,Frozen II,/wiki/Frozen_II
Good Boys,Good Boys (film),/wiki/Good_Boys_(film)
Happy Death Day 2U,Happy Death Day 2U,/wiki/Happy_Death_Day_2U
How to Train Your Dragon: The Hidden World,How to Train Your Dragon: The Hidden World,/wiki/How_to_Train_Your_Dragon:_The_Hidden_World
The Hustle,The Hustle (film),/wiki/The_Hustle_(film)
Isn't It Romantic,Isn't It Romantic (2019 film),/wiki/Isn%27t_It_Romantic_(2019_film)
Jexi,Jexi,/wiki/Jexi
Jojo Rabbit,Jojo Rabbit,/wiki/Jojo_Rabbit
Jumanji: The Next Level,Jumanji: The Next Level,/wiki/Jumanji:_The_Next_Level
Knives Out,Knives Out (film),/wiki/Knives_Out_(film)
The Lego Movie 2: The Second Part,The Lego Movie 2: The Second Part,/wiki/The_Lego_Movie_2:_The_Second_Part
Last Christmas,Last Christmas (film),/wiki/Last_Christmas_(film)
Late Night,Late Night (film),/wiki/Late_Night_(film)
The Lion King,The Lion King (2019 film),/wiki/The_Lion_King_(2019_film)
The Last Laugh,The Last Laugh (2019 film),/wiki/The_Last_Laugh_(2019_film)
Let It Snow,Let It Snow (2019 film),/wiki/Let_It_Snow_(2019_film)
Little,Little (film),/wiki/Little_(film)
Long Shot,Long Shot (2019 film),/wiki/Long_Shot_(2019_film)
A Madea Family Funeral,A Madea Family Funeral,/wiki/A_Madea_Family_Funeral
Men in Black International,Men in Black International,/wiki/Men_in_Black_International
Missing Link,Missing Link (2019 film),/wiki/Missing_Link_(2019_film)
Murder Mystery,Murder Mystery (film),/wiki/Murder_Mystery_(film)
Noelle,Noelle (2019 film),/wiki/Noelle_(2019_film)
Otherhood,Otherhood,/wiki/Otherhood
The Perfect Date,The Perfect Date,/wiki/The_Perfect_Date
Playing with Fire,Playing with Fire (2019 film),/wiki/Playing_with_Fire_(2019_film)
Pokémon Detective Pikachu,Pokémon Detective Pikachu,/wiki/Pok%C3%A9mon_Detective_Pikachu
Poms,Poms (film),/wiki/Poms_(film)
The Secret Life of Pets 2,The Secret Life of Pets 2,/wiki/The_Secret_Life_of_Pets_2
A Rainy Day in New York,A Rainy Day in New York,/wiki/A_Rainy_Day_in_New_York
Sextuplets,Sextuplets (film),/wiki/Sextuplets_(film)
Shaft,Shaft (2019 film),/wiki/Shaft_(2019_film)
Shazam!,Shazam! (film),/wiki/Shazam!_(film)
Someone Great,Someone Great (film),/wiki/Someone_Great_(film)
Spies in Disguise,Spies in Disguise,/wiki/Spies_in_Disguise
Stuber,Stuber (film),/wiki/Stuber_(film)
Tall Girl,Tall Girl,/wiki/Tall_Girl
Toy Story 4,Toy Story 4,/wiki/Toy_Story_4
UglyDolls,UglyDolls (film),/wiki/UglyDolls_(film)
Unicorn Store,Unicorn Store,/wiki/Unicorn_Store
The Upside,The Upside,/wiki/The_Upside
What Men Want,What Men Want (2019 film),/wiki/What_Men_Want_(2019_film)
"Where'd You Go, Bernadette","Where'd You Go, Bernadette (film)","/wiki/Where%27d_You_Go,_Bernadette_(film)"
Wine Country,Wine Country (film),/wiki/Wine_Country_(film)
Wonder Park,Wonder Park,/wiki/Wonder_Park
Yesterday,Yesterday (2019 film),/wiki/Yesterday_(2019_film)
Zombieland 2,Zombieland 2,/wiki/Zombieland_2
Bad Boys for Life,Bad Boys for Life,/wiki/Bad_Boys_for_Life
Bad Trip,Bad Trip (film),/wiki/Bad_Trip_(film)
Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),/wiki/Birds_of_Prey_(and_the_Fantabulous_Emancipation_of_One_Harley_Quinn)
Dolittle,Dolittle (film),/wiki/Dolittle_(film)
Free Guy,Free Guy,/wiki/Free_Guy
Happiest Season,Happiest Season,/wiki/Happiest_Season
Holidate,Holidate,/wiki/Holidate
The Kissing Booth 2,The Kissing Booth 2,/wiki/The_Kissing_Booth_2
Like a Boss,Like a Boss (film),/wiki/Like_a_Boss_(film)
The Lovebirds,The Lovebirds (2020 film),/wiki/The_Lovebirds_(2020_film)
"Love, Guaranteed","Love, Guaranteed","/wiki/Love,_Guaranteed"
My Spy,My Spy,/wiki/My_Spy
Onward,Onward (film),/wiki/Onward_(film)
Palm Springs,Palm Springs (2020 film),/wiki/Palm_Springs_(2020_film)
Reboot Camp,Reboot Camp,/wiki/Reboot_Camp
Scoob!,Scoob!,/wiki/Scoob!
Sonic the Hedgehog,Sonic the Hedgehog (film),/wiki/Sonic_the_Hedgehog_(film)
Soul,Soul (2020 film),/wiki/Soul_(2020_film)
The SpongeBob Movie: Sponge on the Run,The SpongeBob Movie: Sponge on the Run,/wiki/The_SpongeBob_Movie:_Sponge_on_the_Run
Superintelligence,Superintelligence (film),/wiki/Superintelligence_(film)
The Thing About Harry,The Thing About Harry,/wiki/The_Thing_About_Harry
The Witches,The Witches (2020 film),/wiki/The_Witches_(2020_film)
To All the Boys: P.S. I Still Love You,To All the Boys: P.S. I Still Love You,/wiki/To_All_the_Boys:_P.S._I_Still_Love_You
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
IMDb,IMDb,/wiki/IMDb
v,Template:Films by genre,/wiki/Template:Films_by_genre
t,Template talk:Films by genre,/wiki/Template_talk:Films_by_genre
films,Film,/wiki/Film
genre,Film genre,/wiki/Film_genre
Action,Lists of action films,/wiki/Lists_of_action_films
Martial arts,List of martial arts films,/wiki/List_of_martial_arts_films
Mixed martial arts,List of mixed martial arts films,/wiki/List_of_mixed_martial_arts_films
List of ninja films,List of ninja films,/wiki/List_of_ninja_films
Vigilante,Vigilante film,/wiki/Vigilante_film
Adventure,Lists of adventure films,/wiki/Lists_of_adventure_films
Pirate,List of pirate films,/wiki/List_of_pirate_films
Swashbuckler,Swashbuckler film,/wiki/Swashbuckler_film#Notable_films
Animation,Lists of animated feature films,/wiki/Lists_of_animated_feature_films
Avant-garde,Lists of avant-garde films,/wiki/Lists_of_avant-garde_films
Biographical,List of biographical films,/wiki/List_of_biographical_films
Blaxploitation,List of blaxploitation films,/wiki/List_of_blaxploitation_films
Children's,List of children's films,/wiki/List_of_children%27s_films
Christian,List of Christian films,/wiki/List_of_Christian_films
Comedy,Lists of comedy films,/wiki/Lists_of_comedy_films
Parody,Lists of Parody films,/wiki/Lists_of_Parody_films
Slapstick,Slapstick film,/wiki/Slapstick_film
Crime,Lists of crime films,/wiki/Lists_of_crime_films
Heist,Heist film,/wiki/Heist_film
Disaster,List of disaster films,/wiki/List_of_disaster_films
Documentary,List of documentary films,/wiki/List_of_documentary_films
Drama,List of drama films,/wiki/List_of_drama_films
Economics,List of economics films,/wiki/List_of_economics_films
Historical,List of historical drama films and series set in Near Eastern and Western civilization,/wiki/List_of_historical_drama_films_and_series_set_in_Near_Eastern_and_Western_civilization
Slavery,List of films featuring slavery,/wiki/List_of_films_featuring_slavery
Erotic,Lists of erotic films,/wiki/Lists_of_erotic_films
Fantasy,Lists of fantasy films,/wiki/Lists_of_fantasy_films
Sword and Sorcery,List of sword and sorcery films,/wiki/List_of_sword_and_sorcery_films
Horror,Lists of horror films,/wiki/Lists_of_horror_films
Cannibal,Cannibal film,/wiki/Cannibal_film
Clowns,Evil clown,/wiki/Evil_clown
Comedy horror,List of comedy horror films,/wiki/List_of_comedy_horror_films
Disaster,List of disaster films,/wiki/List_of_disaster_films
Eco,List of eco-horror films,/wiki/List_of_eco-horror_films
Ghosts,List of ghost films,/wiki/List_of_ghost_films
Holiday,Holiday horror,/wiki/Holiday_horror
Mummy,List of mummy films,/wiki/List_of_mummy_films
Natural,List of natural horror films,/wiki/List_of_natural_horror_films
Satanic,Satanic film,/wiki/Satanic_film
Toys,Killer toy,/wiki/Killer_toy
Vampire,List of vampire films,/wiki/List_of_vampire_films
Zombie,List of zombie films,/wiki/List_of_zombie_films
LGBT,Lists of LGBT-related films,/wiki/Lists_of_LGBT-related_films
Mockumentary,List of mockumentaries,/wiki/List_of_mockumentaries
Monster,List of monster movies,/wiki/List_of_monster_movies
Kaiju,Kaiju,/wiki/Kaiju
Giant-monster,List of films featuring giant monsters,/wiki/List_of_films_featuring_giant_monsters
Musical,List of musical films by year,/wiki/List_of_musical_films_by_year
Mystery,List of mystery films,/wiki/List_of_mystery_films
Noir,List of film noir titles,/wiki/List_of_film_noir_titles
Neo-noir,List of neo-noir films,/wiki/List_of_neo-noir_films
Religious,List of religious films,/wiki/List_of_religious_films
Romance,List of romance films,/wiki/List_of_romance_films
Romantic comedy,List of romantic comedy films,/wiki/List_of_romantic_comedy_films
Satire,List of satirical films,/wiki/List_of_satirical_films
Science fiction,Lists of science fiction films,/wiki/Lists_of_science_fiction_films
apocalyptic,List of apocalyptic films,/wiki/List_of_apocalyptic_films
Body Swap,Body swap appearances in media,/wiki/Body_swap_appearances_in_media#Films
Dystopia,List of dystopian films,/wiki/List_of_dystopian_films
Extraterrestrials,List of films featuring extraterrestrials,/wiki/List_of_films_featuring_extraterrestrials
Sci-fi action,List of science fiction action films,/wiki/List_of_science_fiction_action_films
Sci-fi comedy,List of science fiction comedy films,/wiki/List_of_science_fiction_comedy_films
Sci-fi horror,List of science fiction horror films,/wiki/List_of_science_fiction_horror_films
Superhero,List of American superhero films,/wiki/List_of_American_superhero_films
Time travel,List of time travel works of fiction,/wiki/List_of_time_travel_works_of_fiction#Time_travel_in_films
Spy,Spy film,/wiki/Spy_film#Films
Sports,List of sports films,/wiki/List_of_sports_films
Teen,List of teen films,/wiki/List_of_teen_films
Thriller,Lists of thriller films,/wiki/Lists_of_thriller_films
Legal,Legal thriller,/wiki/Legal_thriller
Erotic,List of erotic thriller films,/wiki/List_of_erotic_thriller_films
War,List of war films and TV specials,/wiki/List_of_war_films_and_TV_specials
anti-war,List of anti-war films,/wiki/List_of_anti-war_films
Submarine,Submarine films,/wiki/Submarine_films
Western,Lists of Western films,/wiki/Lists_of_Western_films
Spaghetti,List of Spaghetti Western films,/wiki/List_of_Spaghetti_Western_films
Northern,Northern (genre),/wiki/Northern_(genre)#Movies
Categories,Help:Category,/wiki/Help:Category
American comedy films,Category:American comedy films,/wiki/Category:American_comedy_films
Lists of American films,Category:Lists of American films,/wiki/Category:Lists_of_American_films
Lists of comedy films,Category:Lists of comedy films,/wiki/Category:Lists_of_comedy_films
American films,Category:American films,/wiki/Category:American_films
Articles with short description,Category:Articles with short description,/wiki/Category:Articles_with_short_description
Short description is different from Wikidata,Category:Short description is different from Wikidata,/wiki/Category:Short_description_is_different_from_Wikidata
Incomplete film lists,Category:Incomplete film lists,/wiki/Category:Incomplete_film_lists
Talk,Discussion about edits from this IP address [n],/wiki/Special:MyTalk
Contributions,A list of edits made from this IP address [y],/wiki/Special:MyContributions
Article,View the content page [c],/wiki/List_of_American_comedy_films
Talk,Discuss improvements to the content page [t],/wiki/Talk:List_of_American_comedy_films
Main page,Visit the main page [z],/wiki/Main_Page
Contents,Guides to browsing Wikipedia,/wiki/Wikipedia:Contents
Current events,Articles related to current events,/wiki/Portal:Current_events
Random article,Visit a randomly selected article [x],/wiki/Special:Random
About Wikipedia,Learn about Wikipedia and how it works,/wiki/Wikipedia:About
Help,Guidance on how to use and edit Wikipedia,/wiki/Help:Contents
Learn to edit,Learn how to edit Wikipedia,/wiki/Help:Introduction
Community portal,The hub for editors,/wiki/Wikipedia:Community_portal
Recent changes,A list of recent changes to Wikipedia [r],/wiki/Special:RecentChanges
Upload file,Add images or other media for use on Wikipedia,/wiki/Wikipedia:File_Upload_Wizard
